Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1045140,-,-,-,35.21,-80.86,-5,217,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Clearsky DNI,Clearsky DHI,Clearsky GHI,GHI,Solar Zenith Angle,Cloud Type,Fill Flag,Wind Direction,Precipitable Water,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,1,1,0,0,0,0,2,0.116,0.4,100,2,980,0,0,0,0,166.47,7,0,290.6,0.968,0.0000,0.0000
2006,1,1,0,30,0,0,2,0.116,0.4,100,1,980,0,0,0,0,167.78,7,0,290.6,0.9550000000000001,0.0000,0.0000
2006,1,1,1,0,0,0,2,0.116,0.4,100,1,980,0,0,0,0,165.82,7,0,301.7,0.9420000000000001,0.0000,0.0000
2006,1,1,1,30,0,0,1,0.116,0.4,100,1,980,0,0,0,0,161.63,0,0,301.7,0.928,0.0000,0.0000
2006,1,1,2,0,0,0,1,0.116,0.4,100,1,980,0,0,0,0,156.37,0,0,310.90000000000003,0.915,0.0000,0.0000
2006,1,1,2,30,0,0,0,0.116,0.4,100,0,980,0,0,0,0,150.63,0,0,310.90000000000003,0.903,0.0000,0.0000
2006,1,1,3,0,0,0,0,0.116,0.4,100,0,990,0,0,0,0,144.66,0,0,323.5,0.892,0.0000,0.0000
2006,1,1,3,30,0,0,0,0.116,0.4,100,0,990,0,0,0,0,138.58,0,0,323.5,0.875,0.0000,0.0000
2006,1,1,4,0,0,0,0,0.116,0.4,100,0,990,0,0,0,0,132.46,0,0,335.40000000000003,0.859,0.0000,0.0000
2006,1,1,4,30,0,0,0,0.116,0.4,100,0,990,0,0,0,0,126.34,0,0,335.40000000000003,0.847,0.0000,0.0000
2006,1,1,5,0,0,0,0,0.116,0.4,100,0,990,0,0,0,0,120.25,1,0,343.1,0.835,0.0000,0.0000
2006,1,1,5,30,0,0,0,0.116,0.4,100,0,990,0,0,0,0,114.21000000000001,0,0,343.1,0.836,0.0000,0.0000
2006,1,1,6,0,0,0,0,0.116,0.4,98.17,0,990,0,0,0,0,108.27,0,0,351.90000000000003,0.838,0.0000,0.0000
2006,1,1,6,30,0,0,0,0.116,0.5,98.2,0,990,0,0,0,0,102.43,0,0,351.90000000000003,0.856,0.0000,0.0000
2006,1,1,7,0,0,0,0,0.116,0.7000000000000001,96.55,0,990,0,0,0,0,96.73,1,0,357.40000000000003,0.874,0.0000,0.0000
2006,1,1,7,30,0,0,0,0.116,0.5,89.86,1,990,0,0,0,0,91.2,7,0,357.40000000000003,0.897,0.0000,0.0000
2006,1,1,8,0,23,391,1,0.116,0.30000000000000004,93.71000000000001,2,990,391,23,51,51,85.88,7,4,354.40000000000003,0.92,0.0000,0.0000
2006,1,1,8,30,38,597,1,0.116,0.30000000000000004,87.33,3,990,597,38,133,133,80.82000000000001,0,0,354.40000000000003,0.9560000000000001,0.0000,0.0000
2006,1,1,9,0,62,521,1,0.116,0.30000000000000004,75.44,5,990,711,48,220,187,76.08,7,0,342.40000000000003,0.993,9.0623,6.9507
2006,1,1,9,30,89,512,1,0.116,0.2,70.41,6,990,786,56,302,249,71.72,7,0,342.40000000000003,1.044,12.5486,9.6950
2006,1,1,10,0,60,837,2,0.116,0.1,66.88,7,990,837,60,377,377,67.81,0,0,353,1.095,19.6692,15.2699
2006,1,1,10,30,64,875,2,0.116,0.1,62.49,9,990,875,64,442,442,64.45,0,0,353,1.047,23.6706,18.4327
2006,1,1,11,0,67,902,1,0.116,0.1,52.31,11,990,902,67,494,494,61.730000000000004,0,0,75.4,1,26.9483,21.0258
2006,1,1,11,30,149,580,1,0.116,0.1,48.95,12,990,922,69,533,442,59.730000000000004,8,0,75.4,0.915,24.4063,19.0650
2006,1,1,12,0,69,936,0,0.116,0.1,43.730000000000004,13,990,936,69,558,558,58.53,0,0,175.5,0.8320000000000001,31.0205,24.2470
2006,1,1,12,30,69,941,0,0.116,0.1,43.72,13,990,941,69,566,566,58.18,0,0,175.5,0.785,31.5250,24.6456
2006,1,1,13,0,67,945,1,0.116,0.2,41.980000000000004,14,990,945,67,558,558,58.69,0,0,189.10000000000002,0.739,30.9932,24.2237
2006,1,1,13,30,66,936,1,0.116,0.2,41.980000000000004,14,990,936,66,533,533,60.050000000000004,0,0,189.10000000000002,0.726,29.3763,22.9432
2006,1,1,14,0,63,921,2,0.116,0.30000000000000004,45.06,14,990,921,63,493,493,62.190000000000005,0,0,179.4,0.714,26.8143,20.9149
2006,1,1,14,30,61,895,2,0.116,0.30000000000000004,45.07,14,990,895,61,439,439,65.04,0,0,179.4,0.719,23.4087,18.2200
2006,1,1,15,0,58,855,4,0.116,0.30000000000000004,51.230000000000004,14,990,855,58,371,371,68.51,0,0,170.20000000000002,0.724,19.2422,14.9273
2006,1,1,15,30,53,799,4,0.116,0.4,58.370000000000005,12,990,799,53,293,293,72.51,0,0,170.20000000000002,0.742,14.6578,11.3114
2006,1,1,16,0,47,707,6,0.116,0.5,73.07000000000001,11,990,707,47,206,206,76.95,0,0,159.70000000000002,0.76,9.9193,7.5957
2006,1,1,16,30,36,572,6,0.116,0.7000000000000001,83.51,9,990,572,36,118,118,81.76,0,0,159.70000000000002,0.8,0.0000,0.0000
2006,1,1,17,0,19,318,3,0.116,1,72.35000000000001,8,990,318,19,37,37,86.87,0,0,151.4,0.842,0.0000,0.0000
2006,1,1,17,30,0,0,3,0.116,0.8,77.47,7,990,0,0,0,0,92.23,0,0,151.4,0.911,0.0000,0.0000
2006,1,1,18,0,0,0,3,0.116,0.7000000000000001,83.69,6,990,0,0,0,0,97.8,0,0,146.4,0.98,0.0000,0.0000
2006,1,1,18,30,0,0,3,0.116,0.5,83.7,6,990,0,0,0,0,103.52,0,0,146.4,1.071,0.0000,0.0000
2006,1,1,19,0,0,0,3,0.116,0.4,85.04,6,990,0,0,0,0,109.39,3,0,145.5,1.162,0.0000,0.0000
2006,1,1,19,30,0,0,3,0.116,0.4,85.05,6,990,0,0,0,0,115.35000000000001,0,0,145.5,1.278,0.0000,0.0000
2006,1,1,20,0,0,0,3,0.116,0.4,86.84,6,990,0,0,0,0,121.4,7,0,144.5,1.3940000000000001,0.0000,0.0000
2006,1,1,20,30,0,0,3,0.116,0.4,86.84,6,990,0,0,0,0,127.49000000000001,7,0,144.5,1.572,0.0000,0.0000
2006,1,1,21,0,0,0,4,0.116,0.4,87.92,6,990,0,0,0,0,133.61,6,0,143.20000000000002,1.7510000000000001,0.0000,0.0000
2006,1,1,21,30,0,0,4,0.116,0.4,87.91,6,990,0,0,0,0,139.73,6,0,143.20000000000002,2.005,0.0000,0.0000
2006,1,1,22,0,0,0,4,0.116,0.4,89.51,6,990,0,0,0,0,145.79,7,0,140.5,2.262,0.0000,0.0000
2006,1,1,22,30,0,0,4,0.116,0.4,89.5,6,990,0,0,0,0,151.72,6,0,140.5,2.49,0.0000,0.0000
2006,1,1,23,0,0,0,4,0.116,0.4,92.12,6,990,0,0,0,0,157.39000000000001,7,0,141.9,2.718,0.0000,0.0000
2006,1,1,23,30,0,0,4,0.116,0.4,92.11,6,990,0,0,0,0,162.49,7,0,141.9,2.862,0.0000,0.0000
2006,1,2,0,0,0,0,5,0.116,0.4,95.04,6,990,0,0,0,0,166.35,4,0,145.20000000000002,3.007,0.0000,0.0000
2006,1,2,0,30,0,0,5,0.116,0.30000000000000004,95.05,6,990,0,0,0,0,167.70000000000002,7,0,145.20000000000002,3.0380000000000003,0.0000,0.0000
2006,1,2,1,0,0,0,5,0.116,0.30000000000000004,96.44,6,990,0,0,0,0,165.8,7,0,140.9,3.069,0.0000,0.0000
2006,1,2,1,30,0,0,5,0.116,0.4,96.44,6,990,0,0,0,0,161.64000000000001,4,0,140.9,3.021,0.0000,0.0000
2006,1,2,2,0,0,0,5,0.116,0.6000000000000001,97.44,6,990,0,0,0,0,156.41,7,0,131,2.973,0.0000,0.0000
2006,1,2,2,30,0,0,4,0.116,0.5,100,5,990,0,0,0,0,150.67000000000002,7,0,131,2.94,0.0000,0.0000
2006,1,2,3,0,0,0,4,0.116,0.5,100,5,990,0,0,0,0,144.71,7,0,136.5,2.907,0.0000,0.0000
2006,1,2,3,30,0,0,4,0.116,0.5,100,5,990,0,0,0,0,138.63,7,0,136.5,2.904,0.0000,0.0000
2006,1,2,4,0,0,0,4,0.116,0.5,100,5,990,0,0,0,0,132.51,7,0,131.6,2.902,0.0000,0.0000
2006,1,2,4,30,0,0,4,0.116,0.5,100,5,990,0,0,0,0,126.39,7,0,131.6,2.93,0.0000,0.0000
2006,1,2,5,0,0,0,6,0.116,0.5,100,6,990,0,0,0,0,120.3,6,0,126.9,2.959,0.0000,0.0000
2006,1,2,5,30,0,0,6,0.116,0.5,100,6,990,0,0,0,0,114.27,7,0,126.9,2.983,0.0000,0.0000
2006,1,2,6,0,0,0,6,0.116,0.5,100,6,990,0,0,0,0,108.31,7,0,126.30000000000001,3.007,0.0000,0.0000
2006,1,2,6,30,0,0,6,0.116,0.4,100,6,990,0,0,0,0,102.47,7,0,126.30000000000001,3.052,0.0000,0.0000
2006,1,2,7,0,0,0,6,0.116,0.4,100,6,990,0,0,0,0,96.76,7,0,125.30000000000001,3.098,0.0000,0.0000
2006,1,2,7,30,0,0,6,0.116,0.5,100,6,990,0,0,0,0,91.23,7,0,125.30000000000001,3.1790000000000003,0.0000,0.0000
2006,1,2,8,0,2,0,7,0.116,0.6000000000000001,100,7,990,106,29,36,2,85.9,4,4,126.7,3.2600000000000002,0.0000,0.0000
2006,1,2,8,30,8,0,7,0.116,0.7000000000000001,100,7,990,272,61,105,8,80.84,7,0,126.7,3.315,0.0000,0.0000
2006,1,2,9,0,33,0,8,0.116,0.9,100,8,990,430,80,183,33,76.08,7,0,129.5,3.371,1.5992,1.2266
2006,1,2,9,30,14,0,8,0.116,1.1,94.5,9,980,521,96,259,14,71.71000000000001,7,0,129.5,3.362,0.7056,0.5452
2006,1,2,10,0,48,0,9,0.116,1.3,98.07000000000001,10,980,591,106,329,48,67.8,7,0,145.20000000000002,3.354,2.5045,1.9444
2006,1,2,10,30,41,0,9,0.116,1.3,97.98,10,980,637,114,389,41,64.42,7,0,145.20000000000002,3.383,2.1962,1.7102
2006,1,2,11,0,70,0,11,0.116,1.4000000000000001,100,11,980,685,115,439,70,61.68,6,0,158.3,3.4130000000000003,3.8198,2.9804
2006,1,2,11,30,106,0,11,0.116,1.4000000000000001,95.10000000000001,12,980,705,118,474,106,59.67,6,0,158.3,3.467,5.8551,4.5739
2006,1,2,12,0,108,0,12,0.116,1.4000000000000001,99.01,13,980,736,113,498,108,58.45,6,0,167.70000000000002,3.5220000000000002,6.0066,4.6952
2006,1,2,12,30,113,0,12,0.116,1.3,98.95,13,980,738,114,504,113,58.09,6,0,167.70000000000002,3.5580000000000003,6.2969,4.9230
2006,1,2,13,0,71,0,14,0.116,1.3,100,14,980,740,110,496,71,58.59,6,0,171.60000000000002,3.594,3.9458,3.0841
2006,1,2,13,30,70,0,14,0.116,1.2000000000000002,100,14,980,728,108,473,70,59.94,6,0,171.60000000000002,3.586,3.8605,3.0153
2006,1,2,14,0,75,0,14,0.116,1.2000000000000002,99.96000000000001,15,980,708,104,436,75,62.07,6,0,178.10000000000002,3.579,4.0824,3.1845
2006,1,2,14,30,59,0,14,0.116,1.1,99.93,15,980,677,99,386,59,64.92,6,0,178.10000000000002,3.524,3.1488,2.4511
2006,1,2,15,0,80,0,15,0.116,1.1,100,15,980,630,91,324,80,68.38,6,0,184.60000000000002,3.47,4.1539,3.2228
2006,1,2,15,30,44,0,15,0.116,1,100,15,980,566,82,253,44,72.37,6,0,184.60000000000002,3.351,2.2040,1.7012
2006,1,2,16,0,38,0,15,0.116,1,100,15,980,490,66,178,38,76.81,6,0,194.5,3.233,1.8315,1.4029
2006,1,2,16,30,21,0,15,0.116,0.9,100,15,980,355,48,100,21,81.62,6,4,194.5,2.996,0.0000,0.0000
2006,1,2,17,0,7,0,15,0.116,0.8,100,15,980,181,22,32,7,86.73,6,4,197.4,2.7600000000000002,0.0000,0.0000
2006,1,2,17,30,0,0,15,0.116,0.8,100,15,980,0,0,0,0,92.09,7,0,197.4,2.682,0.0000,0.0000
2006,1,2,18,0,0,0,15,0.116,0.8,100,15,980,0,0,0,0,97.66,0,0,197.5,2.604,0.0000,0.0000
2006,1,2,18,30,0,0,15,0.116,0.8,100,15,980,0,0,0,0,103.39,0,0,197.5,2.664,0.0000,0.0000
2006,1,2,19,0,0,0,15,0.116,0.9,100,15,980,0,0,0,0,109.25,3,0,201.70000000000002,2.725,0.0000,0.0000
2006,1,2,19,30,0,0,15,0.116,0.9,100,15,980,0,0,0,0,115.21000000000001,3,0,201.70000000000002,2.746,0.0000,0.0000
2006,1,2,20,0,0,0,15,0.116,0.9,100,15,980,0,0,0,0,121.26,0,0,208.4,2.767,0.0000,0.0000
2006,1,2,20,30,0,0,15,0.116,0.8,100,15,980,0,0,0,0,127.36,7,0,208.4,2.724,0.0000,0.0000
2006,1,2,21,0,0,0,15,0.116,0.7000000000000001,100,15,980,0,0,0,0,133.48,6,0,208.9,2.6830000000000003,0.0000,0.0000
2006,1,2,21,30,0,0,15,0.116,0.6000000000000001,100,15,980,0,0,0,0,139.59,6,0,208.9,2.664,0.0000,0.0000
2006,1,2,22,0,0,0,15,0.116,0.6000000000000001,100,15,980,0,0,0,0,145.65,6,0,211.70000000000002,2.646,0.0000,0.0000
2006,1,2,22,30,0,0,15,0.116,0.6000000000000001,100,15,980,0,0,0,0,151.58,6,0,211.70000000000002,2.6390000000000002,0.0000,0.0000
2006,1,2,23,0,0,0,15,0.116,0.6000000000000001,100,15,980,0,0,0,0,157.25,3,0,221.8,2.633,0.0000,0.0000
2006,1,2,23,30,0,0,15,0.116,0.6000000000000001,100,14,970,0,0,0,0,162.35,7,0,221.8,2.586,0.0000,0.0000
2006,1,3,0,0,0,0,15,0.116,0.7000000000000001,100,14,970,0,0,0,0,166.22,9,0,231.70000000000002,2.539,0.0000,0.0000
2006,1,3,0,30,0,0,14,0.116,0.7000000000000001,100,14,970,0,0,0,0,167.61,4,0,231.70000000000002,2.48,0.0000,0.0000
2006,1,3,1,0,0,0,14,0.116,0.7000000000000001,100,14,970,0,0,0,0,165.77,1,0,238.20000000000002,2.422,0.0000,0.0000
2006,1,3,1,30,0,0,13,0.116,0.7000000000000001,100,13,970,0,0,0,0,161.65,3,0,238.20000000000002,2.331,0.0000,0.0000
2006,1,3,2,0,0,0,13,0.116,0.7000000000000001,100,13,970,0,0,0,0,156.44,4,0,244.8,2.241,0.0000,0.0000
2006,1,3,2,30,0,0,11,0.116,0.6000000000000001,100,12,970,0,0,0,0,150.72,3,0,244.8,2.121,0.0000,0.0000
2006,1,3,3,0,0,0,11,0.116,0.6000000000000001,100,12,970,0,0,0,0,144.76,7,0,252,2.001,0.0000,0.0000
2006,1,3,3,30,0,0,11,0.116,0.6000000000000001,100,11,970,0,0,0,0,138.68,7,0,252,1.931,0.0000,0.0000
2006,1,3,4,0,0,0,11,0.116,0.6000000000000001,100,11,970,0,0,0,0,132.56,7,0,261.90000000000003,1.86,0.0000,0.0000
2006,1,3,4,30,0,0,9,0.116,0.5,100,10,970,0,0,0,0,126.44,0,0,261.90000000000003,1.856,0.0000,0.0000
2006,1,3,5,0,0,0,9,0.116,0.5,100,10,970,0,0,0,0,120.35000000000001,7,0,276,1.852,0.0000,0.0000
2006,1,3,5,30,0,0,9,0.116,0.5,100,9,980,0,0,0,0,114.31,7,0,276,1.865,0.0000,0.0000
2006,1,3,6,0,0,0,9,0.116,0.5,100,9,980,0,0,0,0,108.35000000000001,7,0,289,1.879,0.0000,0.0000
2006,1,3,6,30,0,0,9,0.116,0.5,100,8,980,0,0,0,0,102.51,7,0,289,1.872,0.0000,0.0000
2006,1,3,7,0,0,0,9,0.116,0.5,100,8,980,0,0,0,0,96.79,7,0,298.5,1.866,0.0000,0.0000
2006,1,3,7,30,0,0,9,0.116,0.6000000000000001,100,8,980,0,0,0,0,91.25,4,0,298.5,1.827,0.0000,0.0000
2006,1,3,8,0,15,0,9,0.116,0.7000000000000001,100,9,980,213,27,43,15,85.92,7,4,307.8,1.7890000000000001,0.0000,0.0000
2006,1,3,8,30,41,0,9,0.116,0.8,97.15,9,980,419,51,118,41,80.85000000000001,4,0,307.8,1.723,0.0000,0.0000
2006,1,3,9,0,66,0,9,0.116,0.9,92.61,10,980,568,66,202,66,76.08,4,0,323,1.6580000000000001,3.1984,2.4532
2006,1,3,9,30,110,0,9,0.116,0.9,92.62,11,980,657,77,284,110,71.7,4,0,323,1.597,5.5446,4.2839
2006,1,3,10,0,85,721,9,0.116,1,83.94,12,980,721,85,358,358,67.77,0,0,334.40000000000003,1.537,18.6841,14.5058
2006,1,3,10,30,91,764,9,0.116,1,83.93,12,980,764,91,422,422,64.38,0,0,334.40000000000003,1.5190000000000001,22.6109,17.6085
2006,1,3,11,0,94,799,8,0.116,1.1,73.7,13,980,799,94,474,474,61.63,0,0,333.20000000000005,1.502,25.8737,20.1886
2006,1,3,11,30,97,818,8,0.116,1.1,73.69,13,980,818,97,511,511,59.6,0,0,333.20000000000005,1.499,28.2376,22.0594
2006,1,3,12,0,97,831,7,0.116,1.2000000000000002,66.66,14,980,831,97,534,534,58.370000000000005,0,0,327,1.497,29.7121,23.2262
2006,1,3,12,30,98,835,7,0.116,1.2000000000000002,66.67,14,980,835,98,541,541,57.99,0,0,327,1.475,30.1632,23.5832
2006,1,3,13,0,100,826,7,0.116,1.2000000000000002,61.44,15,980,826,100,531,531,58.480000000000004,0,0,323.6,1.453,29.5275,23.0806
2006,1,3,13,30,223,245,7,0.116,1.1,65.54,14,980,815,98,508,346,59.82,2,0,323.6,1.422,19.0954,14.9157
2006,1,3,14,0,180,22,7,0.116,1.1,64.91,14,980,796,95,469,191,61.940000000000005,3,0,320.6,1.3920000000000001,10.4053,8.1174
2006,1,3,14,30,142,0,7,0.116,1,64.93,14,980,766,90,417,142,64.78,4,0,320.6,1.363,7.5864,5.9061
2006,1,3,15,0,157,98,7,0.116,0.9,65.64,14,980,731,82,353,194,68.24,3,0,319.40000000000003,1.335,10.0851,7.8259
2006,1,3,15,30,121,50,7,0.116,0.7000000000000001,70.06,13,980,669,74,278,136,72.23,3,0,319.40000000000003,1.307,6.8214,5.2663
2006,1,3,16,0,89,59,8,0.116,0.5,81.01,12,980,592,61,197,103,76.67,3,0,318.70000000000005,1.2790000000000001,4.9693,3.8072
2006,1,3,16,30,45,454,8,0.116,0.5,92.52,10,980,454,45,113,113,81.47,0,0,318.70000000000005,1.262,0.0000,0.0000
2006,1,3,17,0,23,239,7,0.116,0.5,90.83,9,980,239,23,37,37,86.58,0,0,323,1.246,0.0000,0.0000
2006,1,3,17,30,0,0,7,0.116,0.5,97.23,8,980,0,0,0,0,91.95,0,0,323,1.243,0.0000,0.0000
2006,1,3,18,0,0,0,6,0.116,0.5,91.55,8,980,0,0,0,0,97.51,0,0,326.40000000000003,1.241,0.0000,0.0000
2006,1,3,18,30,0,0,6,0.116,0.5,98.04,7,980,0,0,0,0,103.24000000000001,0,0,326.40000000000003,1.254,0.0000,0.0000
2006,1,3,19,0,0,0,6,0.116,0.5,94.15,7,980,0,0,0,0,109.11,0,0,327.1,1.268,0.0000,0.0000
2006,1,3,19,30,0,0,6,0.116,0.5,100,6,980,0,0,0,0,115.07000000000001,0,0,327.1,1.29,0.0000,0.0000
2006,1,3,20,0,0,0,5,0.116,0.5,97.8,6,980,0,0,0,0,121.12,0,0,329.3,1.312,0.0000,0.0000
2006,1,3,20,30,0,0,5,0.116,0.4,97.83,6,990,0,0,0,0,127.22,0,0,329.3,1.339,0.0000,0.0000
2006,1,3,21,0,0,0,5,0.116,0.4,95.58,6,990,0,0,0,0,133.34,0,0,331.20000000000005,1.367,0.0000,0.0000
2006,1,3,21,30,0,0,4,0.116,0.4,100,5,990,0,0,0,0,139.45000000000002,0,0,331.20000000000005,1.393,0.0000,0.0000
2006,1,3,22,0,0,0,4,0.116,0.4,100,5,990,0,0,0,0,145.51,0,0,333.40000000000003,1.42,0.0000,0.0000
2006,1,3,22,30,0,0,4,0.116,0.4,100,4,990,0,0,0,0,151.44,0,0,333.40000000000003,1.439,0.0000,0.0000
2006,1,3,23,0,0,0,4,0.116,0.4,100,4,990,0,0,0,0,157.11,0,0,340.20000000000005,1.458,0.0000,0.0000
2006,1,3,23,30,0,0,4,0.116,0.4,100,4,990,0,0,0,0,162.21,0,0,340.20000000000005,1.469,0.0000,0.0000
2006,1,4,0,0,0,0,4,0.116,0.4,100,4,990,0,0,0,0,166.09,0,0,346.1,1.481,0.0000,0.0000
2006,1,4,0,30,0,0,2,0.116,0.4,100,3,990,0,0,0,0,167.51,0,0,346.1,1.494,0.0000,0.0000
2006,1,4,1,0,0,0,2,0.116,0.4,100,3,990,0,0,0,0,165.73,0,0,349.90000000000003,1.5070000000000001,0.0000,0.0000
2006,1,4,1,30,0,0,2,0.116,0.4,100,3,990,0,0,0,0,161.65,0,0,349.90000000000003,1.5350000000000001,0.0000,0.0000
2006,1,4,2,0,0,0,2,0.116,0.4,100,3,990,0,0,0,0,156.46,0,0,356.8,1.564,0.0000,0.0000
2006,1,4,2,30,0,0,2,0.116,0.4,100,3,990,0,0,0,0,150.75,0,0,356.8,1.584,0.0000,0.0000
2006,1,4,3,0,0,0,2,0.116,0.4,100,3,990,0,0,0,0,144.8,0,0,8.9,1.605,0.0000,0.0000
2006,1,4,3,30,0,0,2,0.116,0.4,100,2,990,0,0,0,0,138.73,0,0,8.9,1.624,0.0000,0.0000
2006,1,4,4,0,0,0,2,0.116,0.4,100,2,990,0,0,0,0,132.61,0,0,15.3,1.643,0.0000,0.0000
2006,1,4,4,30,0,0,2,0.116,0.4,100,2,990,0,0,0,0,126.49000000000001,0,0,15.3,1.6460000000000001,0.0000,0.0000
2006,1,4,5,0,0,0,2,0.116,0.4,100,2,990,0,0,0,0,120.39,0,0,29.1,1.649,0.0000,0.0000
2006,1,4,5,30,0,0,2,0.116,0.4,100,2,990,0,0,0,0,114.35000000000001,0,0,29.1,1.631,0.0000,0.0000
2006,1,4,6,0,0,0,2,0.116,0.4,100,2,990,0,0,0,0,108.39,0,0,47.2,1.613,0.0000,0.0000
2006,1,4,6,30,0,0,2,0.116,0.30000000000000004,100,2,990,0,0,0,0,102.54,0,0,47.2,1.593,0.0000,0.0000
2006,1,4,7,0,0,0,2,0.116,0.30000000000000004,100,2,990,0,0,0,0,96.82000000000001,0,0,67.2,1.573,0.0000,0.0000
2006,1,4,7,30,0,0,2,0.116,0.4,100,3,990,0,0,0,0,91.27,0,0,67.2,1.568,0.0000,0.0000
2006,1,4,8,0,27,239,4,0.116,0.5,97.29,5,990,239,27,44,44,85.93,0,0,85.4,1.564,0.0000,0.0000
2006,1,4,8,30,50,445,4,0.116,0.4,90.8,6,990,445,50,121,121,80.85000000000001,0,0,85.4,1.572,0.0000,0.0000
2006,1,4,9,0,65,583,5,0.116,0.4,89.56,7,990,583,65,205,205,76.08,0,0,115.5,1.58,9.9346,7.6197
2006,1,4,9,30,75,669,5,0.116,0.4,83.66,8,990,669,75,286,286,71.68,1,0,115.5,1.597,14.4185,11.1404
2006,1,4,10,0,80,740,6,0.116,0.5,77.48,10,990,740,80,361,361,67.74,1,0,156.4,1.615,18.8454,14.6315
2006,1,4,10,30,86,780,6,0.116,0.5,72.45,11,990,780,86,424,424,64.34,0,0,156.4,1.637,22.7246,17.6976
2006,1,4,11,0,89,812,6,0.116,0.6000000000000001,70.94,12,990,812,89,476,476,61.57,1,0,191.70000000000002,1.659,25.9927,20.2823
2006,1,4,11,30,91,830,6,0.116,0.7000000000000001,70.87,12,990,830,91,513,513,59.52,0,0,191.70000000000002,1.683,28.3611,22.1569
2006,1,4,12,0,92,843,7,0.116,0.8,68.53,13,980,843,92,535,535,58.28,0,0,207.9,1.708,29.7823,23.2821
2006,1,4,12,30,92,845,7,0.116,0.8,68.48,13,980,845,92,542,542,57.89,0,0,207.9,1.727,30.2351,23.6405
2006,1,4,13,0,91,843,7,0.116,0.9,66.2,14,980,843,91,533,533,58.36,0,0,207.70000000000002,1.747,29.6581,23.1841
2006,1,4,13,30,89,832,7,0.116,0.9,66.17,14,980,832,89,510,510,59.69,0,0,207.70000000000002,1.738,28.1677,22.0037
2006,1,4,14,0,85,817,8,0.116,1,68.35000000000001,14,980,817,85,471,471,61.81,0,0,202.8,1.73,25.6805,20.0356
2006,1,4,14,30,81,788,8,0.116,0.9,68.32000000000001,14,980,788,81,419,419,64.64,0,0,202.8,1.714,22.4080,17.4469
2006,1,4,15,0,76,747,8,0.116,0.9,71.4,14,980,747,76,355,355,68.1,0,0,197.5,1.698,18.4765,14.3396
2006,1,4,15,30,68,687,8,0.116,0.7000000000000001,76.18,13,980,687,68,280,280,72.09,3,4,197.5,1.702,14.0624,10.8588
2006,1,4,16,0,55,565,9,0.116,0.5,86.99,12,980,594,59,198,187,76.52,7,0,185.60000000000002,1.708,9.0319,6.9217
2006,1,4,16,30,47,397,9,0.116,0.5,99.3,10,980,458,45,114,107,81.33,7,4,185.60000000000002,1.72,0.0000,0.0000
2006,1,4,17,0,23,194,9,0.116,0.5,100,9,980,227,23,37,35,86.44,7,4,179.9,1.732,0.0000,0.0000
2006,1,4,17,30,0,0,9,0.116,0.5,100,9,980,0,0,0,0,91.8,7,0,179.9,1.738,0.0000,0.0000
2006,1,4,18,0,0,0,9,0.116,0.5,100,9,980,0,0,0,0,97.37,7,0,185.70000000000002,1.744,0.0000,0.0000
2006,1,4,18,30,0,0,9,0.116,0.5,100,9,980,0,0,0,0,103.10000000000001,7,0,185.70000000000002,1.744,0.0000,0.0000
2006,1,4,19,0,0,0,9,0.116,0.5,100,9,980,0,0,0,0,108.96000000000001,7,0,197.20000000000002,1.745,0.0000,0.0000
2006,1,4,19,30,0,0,8,0.116,0.5,100,8,980,0,0,0,0,114.93,0,0,197.20000000000002,1.738,0.0000,0.0000
2006,1,4,20,0,0,0,8,0.116,0.5,100,8,980,0,0,0,0,120.98,3,0,209.5,1.731,0.0000,0.0000
2006,1,4,20,30,0,0,7,0.116,0.4,100,7,980,0,0,0,0,127.07000000000001,7,0,209.5,1.709,0.0000,0.0000
2006,1,4,21,0,0,0,7,0.116,0.4,100,7,980,0,0,0,0,133.2,1,0,219,1.687,0.0000,0.0000
2006,1,4,21,30,0,0,7,0.116,0.4,100,7,980,0,0,0,0,139.31,0,0,219,1.645,0.0000,0.0000
2006,1,4,22,0,0,0,7,0.116,0.5,100,7,980,0,0,0,0,145.37,1,0,228.8,1.603,0.0000,0.0000
