Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1097600,-,-,-,35.81,-78.62,-5,78,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Clearsky DHI,Clearsky DNI,Clearsky GHI,GHI,Solar Zenith Angle,Cloud Type,Fill Flag,Wind Direction,Precipitable Water,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,1,1,0,0,0,0,2,0.122,0.30000000000000004,100,3,1000,0,0,0,0,166.62,7,0,285.3,0.9450000000000001,0.0000,0.0000
2006,1,1,0,30,0,0,2,0.122,0.30000000000000004,100,2,1000,0,0,0,0,166.93,7,0,285.3,0.961,0.0000,0.0000
2006,1,1,1,0,0,0,2,0.122,0.30000000000000004,100,2,1000,0,0,0,0,164.27,7,0,295.90000000000003,0.977,0.0000,0.0000
2006,1,1,1,30,0,0,1,0.122,0.30000000000000004,100,1,1000,0,0,0,0,159.8,7,0,295.90000000000003,0.98,0.0000,0.0000
2006,1,1,2,0,0,0,1,0.122,0.30000000000000004,100,1,1000,0,0,0,0,154.46,7,0,303.7,0.983,0.0000,0.0000
2006,1,1,2,30,0,0,1,0.122,0.30000000000000004,100,1,1000,0,0,0,0,148.71,1,0,303.7,0.985,0.0000,0.0000
2006,1,1,3,0,0,0,1,0.122,0.30000000000000004,100,1,1000,0,0,0,0,142.76,0,0,310.8,0.987,0.0000,0.0000
2006,1,1,3,30,0,0,1,0.122,0.30000000000000004,100,1,1000,0,0,0,0,136.72,0,0,310.8,0.984,0.0000,0.0000
2006,1,1,4,0,0,0,1,0.122,0.30000000000000004,100,1,1000,0,0,0,0,130.64000000000001,7,0,312.6,0.981,0.0000,0.0000
2006,1,1,4,30,0,0,0,0.122,0.30000000000000004,100,0,1000,0,0,0,0,124.57000000000001,1,0,312.6,0.971,0.0000,0.0000
2006,1,1,5,0,0,0,0,0.122,0.30000000000000004,100,0,1000,0,0,0,0,118.53,0,0,312.1,0.961,0.0000,0.0000
2006,1,1,5,30,0,0,0,0.122,0.2,100,0,1000,0,0,0,0,112.56,7,0,312.1,0.966,0.0000,0.0000
2006,1,1,6,0,0,0,0,0.122,0.2,100,0,1000,0,0,0,0,106.68,0,0,310.3,0.971,0.0000,0.0000
2006,1,1,6,30,0,0,0,0.122,0.2,100,0,1000,0,0,0,0,100.92,0,0,310.3,0.974,0.0000,0.0000
2006,1,1,7,0,0,0,0,0.122,0.2,100,0,1000,0,0,0,0,95.31,0,0,313,0.978,0.0000,0.0000
2006,1,1,7,30,0,0,0,0.122,0.2,98.88,1,1000,0,0,0,0,89.87,7,0,313,0.98,0.0000,0.0000
2006,1,1,8,0,30,313,1,0.122,0.30000000000000004,90.47,3,1000,27,450,69,59,84.67,4,4,320.90000000000003,0.982,0.0000,0.0000
2006,1,1,8,30,48,464,1,0.122,0.2,84.36,4,1000,41,627,152,130,79.74,7,0,320.90000000000003,0.989,6.1966,4.7235
2006,1,1,9,0,94,256,2,0.122,0.2,81.8,5,1000,50,729,237,160,75.15,4,0,313.90000000000003,0.996,7.8138,6.0033
2006,1,1,9,30,95,497,2,0.122,0.1,76.34,6,1000,57,798,317,258,70.95,8,0,313.90000000000003,1.012,13.0948,10.1280
2006,1,1,10,0,62,843,3,0.122,0.1,76.21000000000001,7,1010,62,843,388,388,67.24,0,0,258.40000000000003,1.029,20.3383,15.7986
2006,1,1,10,30,172,335,3,0.122,0.1,76.19,7,1000,66,874,448,319,64.1,4,0,258.40000000000003,1.055,17.1264,13.3403
2006,1,1,11,0,153,523,4,0.122,0.2,77.03,8,1000,69,894,494,402,61.61,7,0,250.5,1.082,21.9463,17.1244
2006,1,1,11,30,164,527,4,0.122,0.2,71.98,9,1000,70,904,525,429,59.870000000000005,2,0,250.5,1.175,23.6692,18.4878
2006,1,1,12,0,186,465,3,0.122,0.2,60.88,11,1000,72,907,540,426,58.93,2,0,277.6,1.2690000000000001,23.6300,18.4665
2006,1,1,12,30,155,575,3,0.122,0.2,60.88,11,1000,72,906,540,453,58.84,8,0,277.6,1.315,25.1403,19.6477
2006,1,1,13,0,156,559,1,0.122,0.30000000000000004,49.35,12,1000,70,901,526,439,59.6,8,0,310.3,1.362,24.2589,18.9512
2006,1,1,13,30,185,392,1,0.122,0.30000000000000004,49.35,12,1000,68,890,498,374,61.18,7,0,310.3,1.322,20.4728,15.9789
2006,1,1,14,0,185,286,1,0.122,0.30000000000000004,49.27,12,1000,67,870,455,312,63.51,7,0,318.70000000000005,1.282,16.8200,13.1075
2006,1,1,14,30,158,302,1,0.122,0.2,49.28,12,1000,63,842,399,278,66.52,7,0,318.70000000000005,1.209,14.6567,11.3931
2006,1,1,15,0,131,285,3,0.122,0.2,55.15,12,1000,59,801,331,228,70.12,8,0,327.70000000000005,1.137,11.6596,9.0278
2006,1,1,15,30,52,740,3,0.122,0.2,58.92,11,1000,52,740,254,254,74.22,0,0,327.70000000000005,1.067,12.5073,9.6251
2006,1,1,16,0,43,647,2,0.122,0.30000000000000004,58.550000000000004,11,1000,43,647,170,170,78.73,0,0,26.8,0.998,8.1127,6.1928
2006,1,1,16,30,31,491,2,0.122,0.5,62.620000000000005,10,1010,31,491,85,85,83.60000000000001,0,0,26.8,0.9530000000000001,0.0000,0.0000
2006,1,1,17,0,11,205,0,0.122,0.7000000000000001,54.86,9,1010,11,205,16,16,88.74,0,0,91.10000000000001,0.909,0.0000,0.0000
2006,1,1,17,30,0,0,0,0.122,0.9,58.71,8,1010,0,0,0,0,94.13,0,0,91.10000000000001,0.883,0.0000,0.0000
2006,1,1,18,0,0,0,0,0.122,1.1,64.92,7,1010,0,0,0,0,99.71000000000001,0,0,102.2,0.858,0.0000,0.0000
2006,1,1,18,30,0,0,0,0.122,1,69.54,6,1010,0,0,0,0,105.44,0,0,102.2,0.844,0.0000,0.0000
2006,1,1,19,0,0,0,1,0.122,1,76.75,5,1010,0,0,0,0,111.3,0,0,107.4,0.8310000000000001,0.0000,0.0000
2006,1,1,19,30,0,0,1,0.122,0.8,82.31,4,1010,0,0,0,0,117.25,0,0,107.4,0.834,0.0000,0.0000
2006,1,1,20,0,0,0,1,0.122,0.6000000000000001,85.26,4,1010,0,0,0,0,123.28,0,0,112.9,0.837,0.0000,0.0000
2006,1,1,20,30,0,0,1,0.122,0.4,91.48,3,1010,0,0,0,0,129.34,4,0,112.9,0.853,0.0000,0.0000
2006,1,1,21,0,0,0,2,0.122,0.30000000000000004,93.85000000000001,3,1010,0,0,0,0,135.42000000000002,7,0,122.2,0.87,0.0000,0.0000
2006,1,1,21,30,0,0,2,0.122,0.30000000000000004,93.85000000000001,3,1010,0,0,0,0,141.47,0,0,122.2,0.897,0.0000,0.0000
2006,1,1,22,0,0,0,2,0.122,0.30000000000000004,96.06,3,1010,0,0,0,0,147.44,7,0,130.6,0.925,0.0000,0.0000
2006,1,1,22,30,0,0,2,0.122,0.30000000000000004,96.05,3,1010,0,0,0,0,153.24,7,0,130.6,0.965,0.0000,0.0000
2006,1,1,23,0,0,0,2,0.122,0.30000000000000004,97.39,3,1010,0,0,0,0,158.69,7,0,135,1.006,0.0000,0.0000
2006,1,1,23,30,0,0,2,0.122,0.30000000000000004,97.38,3,1010,0,0,0,0,163.39000000000001,7,0,135,1.089,0.0000,0.0000
2006,1,2,0,0,0,0,2,0.122,0.30000000000000004,99.28,3,1010,0,0,0,0,166.51,7,0,135.5,1.174,0.0000,0.0000
2006,1,2,0,30,0,0,2,0.122,0.30000000000000004,99.28,3,1010,0,0,0,0,166.87,7,0,135.5,1.355,0.0000,0.0000
2006,1,2,1,0,0,0,2,0.122,0.30000000000000004,100,3,1010,0,0,0,0,164.26,7,0,132.9,1.537,0.0000,0.0000
2006,1,2,1,30,0,0,2,0.122,0.2,100,3,1010,0,0,0,0,159.82,6,0,132.9,1.738,0.0000,0.0000
2006,1,2,2,0,0,0,2,0.122,0.2,100,3,1010,0,0,0,0,154.5,6,0,131.4,1.939,0.0000,0.0000
2006,1,2,2,30,0,0,2,0.122,0.2,100,3,1010,0,0,0,0,148.76,6,0,131.4,2.148,0.0000,0.0000
2006,1,2,3,0,0,0,2,0.122,0.30000000000000004,100,3,1010,0,0,0,0,142.81,7,0,174.60000000000002,2.358,0.0000,0.0000
2006,1,2,3,30,0,0,2,0.122,0.30000000000000004,100,3,1010,0,0,0,0,136.77,7,0,174.60000000000002,2.5460000000000003,0.0000,0.0000
2006,1,2,4,0,0,0,4,0.122,0.30000000000000004,100,4,1010,0,0,0,0,130.69,7,0,149.3,2.734,0.0000,0.0000
2006,1,2,4,30,0,0,4,0.122,0.30000000000000004,100,4,1010,0,0,0,0,124.62,4,0,149.3,2.806,0.0000,0.0000
2006,1,2,5,0,0,0,4,0.122,0.30000000000000004,100,4,1010,0,0,0,0,118.58,7,0,131.5,2.878,0.0000,0.0000
2006,1,2,5,30,0,0,4,0.122,0.30000000000000004,100,4,1010,0,0,0,0,112.61,4,0,131.5,2.883,0.0000,0.0000
2006,1,2,6,0,0,0,4,0.122,0.30000000000000004,98.47,5,1010,0,0,0,0,106.73,7,0,136.1,2.888,0.0000,0.0000
2006,1,2,6,30,0,0,4,0.122,0.30000000000000004,98.45,5,1010,0,0,0,0,100.96000000000001,7,0,136.1,2.89,0.0000,0.0000
2006,1,2,7,0,0,0,4,0.122,0.30000000000000004,100,5,1010,0,0,0,0,95.34,7,0,134.6,2.8930000000000002,0.0000,0.0000
2006,1,2,7,30,0,0,4,0.122,0.4,100,5,1010,0,0,0,0,89.9,7,0,134.6,2.9250000000000003,0.0000,0.0000
2006,1,2,8,0,21,0,6,0.122,0.5,100,6,1010,38,116,48,21,84.69,7,4,135.1,2.957,0.0000,0.0000
2006,1,2,8,30,52,0,6,0.122,0.5,93.47,7,1000,73,253,118,52,79.75,7,0,135.1,3.02,2.4787,1.8894
2006,1,2,9,0,85,0,7,0.122,0.6000000000000001,94.71000000000001,8,1000,97,382,195,85,75.15,7,0,136.8,3.084,4.1511,3.1893
2006,1,2,9,30,96,0,7,0.122,0.6000000000000001,94.65,8,1000,115,463,267,96,70.94,6,0,136.8,3.118,4.8729,3.7689
2006,1,2,10,0,73,0,8,0.122,0.6000000000000001,95.81,9,1000,124,542,334,73,67.22,7,0,136.8,3.153,3.8272,2.9730
2006,1,2,10,30,157,9,8,0.122,0.7000000000000001,89.48,10,1000,134,586,390,162,64.06,7,0,136.8,3.1390000000000002,8.6999,6.7768
2006,1,2,11,0,207,75,9,0.122,0.8,90.93,11,1000,134,636,437,242,61.56,7,0,140.70000000000002,3.125,13.2156,10.3123
2006,1,2,11,30,68,0,9,0.122,0.7000000000000001,90.85000000000001,11,1000,138,654,467,68,59.800000000000004,4,0,140.70000000000002,3.198,3.7533,2.9318
2006,1,2,12,0,128,0,10,0.122,0.7000000000000001,92.48,12,1000,138,666,483,128,58.85,4,0,150.6,3.2720000000000002,7.1033,5.5513
2006,1,2,12,30,75,0,10,0.122,0.7000000000000001,92.43,12,1000,138,666,484,75,58.75,7,0,150.6,3.366,4.1644,3.2547
2006,1,2,13,0,110,0,11,0.122,0.7000000000000001,93.58,13,1000,136,659,470,110,59.49,7,0,146.20000000000002,3.461,6.0824,4.7519
2006,1,2,13,30,90,0,11,0.122,0.7000000000000001,93.53,13,1000,132,641,443,90,61.06,6,0,146.20000000000002,3.543,4.9303,3.8483
2006,1,2,14,0,83,0,12,0.122,0.7000000000000001,99.71000000000001,13,1000,120,632,404,83,63.39,6,0,147.9,3.625,4.4783,3.4901
2006,1,2,14,30,49,0,12,0.122,0.6000000000000001,99.66,13,1000,113,592,350,49,66.39,7,0,147.9,3.684,2.5860,2.0104
2006,1,2,15,0,59,0,13,0.122,0.5,100,13,1000,95,570,290,59,69.99,7,0,163,3.743,3.0207,2.3392
2006,1,2,15,30,42,0,13,0.122,0.4,100,13,1000,83,495,219,42,74.08,6,0,163,3.65,2.0708,1.5940
2006,1,2,16,0,32,0,13,0.122,0.30000000000000004,100,13,1000,66,392,143,32,78.59,7,0,167.60000000000002,3.5580000000000003,1.5277,1.1665
2006,1,2,16,30,16,0,13,0.122,0.30000000000000004,100,13,990,42,238,70,16,83.46000000000001,6,4,167.60000000000002,3.4,0.0000,0.0000
2006,1,2,17,0,2,0,13,0.122,0.30000000000000004,100,14,990,11,53,13,2,88.60000000000001,7,4,168.5,3.242,0.0000,0.0000
2006,1,2,17,30,0,0,13,0.122,0.30000000000000004,100,14,990,0,0,0,0,93.99,6,0,168.5,3.223,0.0000,0.0000
2006,1,2,18,0,0,0,14,0.122,0.30000000000000004,100,14,990,0,0,0,0,99.57000000000001,6,0,174.60000000000002,3.204,0.0000,0.0000
2006,1,2,18,30,0,0,14,0.122,0.30000000000000004,100,14,990,0,0,0,0,105.31,6,0,174.60000000000002,3.1670000000000003,0.0000,0.0000
2006,1,2,19,0,0,0,14,0.122,0.30000000000000004,100,14,990,0,0,0,0,111.16,6,0,194.3,3.13,0.0000,0.0000
2006,1,2,19,30,0,0,14,0.122,0.30000000000000004,100,14,990,0,0,0,0,117.12,6,0,194.3,3.0460000000000003,0.0000,0.0000
2006,1,2,20,0,0,0,14,0.122,0.30000000000000004,100,14,990,0,0,0,0,123.14,7,0,221.9,2.963,0.0000,0.0000
2006,1,2,20,30,0,0,14,0.122,0.30000000000000004,100,14,990,0,0,0,0,129.2,3,0,221.9,2.957,0.0000,0.0000
2006,1,2,21,0,0,0,14,0.122,0.30000000000000004,100,14,990,0,0,0,0,135.28,4,0,254.3,2.951,0.0000,0.0000
2006,1,2,21,30,0,0,13,0.122,0.30000000000000004,100,13,990,0,0,0,0,141.33,1,0,254.3,2.9170000000000003,0.0000,0.0000
2006,1,2,22,0,0,0,13,0.122,0.4,100,13,990,0,0,0,0,147.3,7,0,279.5,2.884,0.0000,0.0000
2006,1,2,22,30,0,0,11,0.122,0.30000000000000004,100,12,990,0,0,0,0,153.1,4,0,279.5,2.777,0.0000,0.0000
2006,1,2,23,0,0,0,11,0.122,0.30000000000000004,100,12,990,0,0,0,0,158.54,3,0,292.1,2.6710000000000003,0.0000,0.0000
2006,1,2,23,30,0,0,11,0.122,0.2,100,11,990,0,0,0,0,163.25,7,0,292.1,2.628,0.0000,0.0000
2006,1,3,0,0,0,0,11,0.122,0.2,100,11,990,0,0,0,0,166.39000000000001,9,0,298.8,2.585,0.0000,0.0000
2006,1,3,0,30,0,0,9,0.122,0.30000000000000004,100,11,990,0,0,0,0,166.79,6,0,298.8,2.601,0.0000,0.0000
2006,1,3,1,0,0,0,9,0.122,0.5,100,11,990,0,0,0,0,164.24,6,0,310.1,2.618,0.0000,0.0000
2006,1,3,1,30,0,0,9,0.122,0.5,100,10,990,0,0,0,0,159.83,7,0,310.1,2.645,0.0000,0.0000
2006,1,3,2,0,0,0,9,0.122,0.5,100,10,990,0,0,0,0,154.53,7,0,324.40000000000003,2.673,0.0000,0.0000
2006,1,3,2,30,0,0,9,0.122,0.5,100,10,990,0,0,0,0,148.8,0,0,324.40000000000003,2.6670000000000003,0.0000,0.0000
2006,1,3,3,0,0,0,9,0.122,0.5,100,10,990,0,0,0,0,142.86,0,0,307.6,2.662,0.0000,0.0000
2006,1,3,3,30,0,0,9,0.122,0.5,100,10,990,0,0,0,0,136.82,4,0,307.6,2.64,0.0000,0.0000
2006,1,3,4,0,0,0,9,0.122,0.6000000000000001,100,10,990,0,0,0,0,130.74,4,0,295.1,2.619,0.0000,0.0000
2006,1,3,4,30,0,0,9,0.122,0.5,100,9,990,0,0,0,0,124.67,4,0,295.1,2.605,0.0000,0.0000
2006,1,3,5,0,0,0,9,0.122,0.5,100,9,990,0,0,0,0,118.63,4,0,320.3,2.591,0.0000,0.0000
2006,1,3,5,30,0,0,8,0.122,0.4,100,9,990,0,0,0,0,112.65,8,0,320.3,2.555,0.0000,0.0000
2006,1,3,6,0,0,0,8,0.122,0.30000000000000004,100,9,990,0,0,0,0,106.77,4,0,350,2.52,0.0000,0.0000
2006,1,3,6,30,0,0,8,0.122,0.30000000000000004,100,8,990,0,0,0,0,100.99000000000001,4,0,350,2.464,0.0000,0.0000
2006,1,3,7,0,0,0,8,0.122,0.4,100,8,990,0,0,0,0,95.37,4,0,350.6,2.408,0.0000,0.0000
2006,1,3,7,30,0,0,8,0.122,0.4,100,8,990,0,0,0,0,89.92,3,0,350.6,2.357,0.0000,0.0000
2006,1,3,8,0,5,0,8,0.122,0.4,100,8,990,35,216,55,5,84.7,4,4,345.20000000000005,2.306,0.0000,0.0000
2006,1,3,8,30,13,0,8,0.122,0.4,100,8,990,60,393,130,13,79.76,4,0,345.20000000000005,2.2760000000000002,0.6197,0.4724
2006,1,3,9,0,25,0,8,0.122,0.5,97.87,9,990,81,491,207,25,75.14,4,0,340.90000000000003,2.247,1.2210,0.9381
2006,1,3,9,30,64,0,8,0.122,0.5,97.9,9,990,95,575,283,64,70.93,4,0,340.90000000000003,2.224,3.2489,2.5129
2006,1,3,10,0,159,54,8,0.122,0.5,95.89,9,990,118,587,346,180,67.19,4,0,334.8,2.203,9.4391,7.3326
2006,1,3,10,30,192,176,8,0.122,0.5,95.87,9,990,127,631,403,269,64.02,7,0,334.8,2.1670000000000003,14.4502,11.2564
2006,1,3,11,0,211,91,8,0.122,0.6000000000000001,88.81,10,990,130,671,450,254,61.51,7,0,329.90000000000003,2.132,13.8753,10.8274
2006,1,3,11,30,192,21,8,0.122,0.6000000000000001,88.79,10,990,134,691,483,203,59.730000000000004,4,0,329.90000000000003,2.085,11.2092,8.7561
2006,1,3,12,0,190,14,8,0.122,0.7000000000000001,83.72,11,990,126,729,505,197,58.76,3,0,331.70000000000005,2.039,10.9378,8.5485
2006,1,3,12,30,191,13,8,0.122,0.7000000000000001,83.73,11,990,126,731,507,198,58.65,3,4,331.70000000000005,2.012,11.0000,8.5976
2006,1,3,13,0,186,12,8,0.122,0.7000000000000001,79.16,12,990,130,710,492,192,59.38,2,4,330.90000000000003,1.985,10.6232,8.2999
2006,1,3,13,30,127,694,8,0.122,0.7000000000000001,79.19,12,990,127,694,465,465,60.94,2,4,330.90000000000003,1.967,25.4918,19.8991
2006,1,3,14,0,121,670,8,0.122,0.7000000000000001,79.5,12,990,121,670,423,423,63.26,2,4,328.20000000000005,1.95,22.8433,17.8045
2006,1,3,14,30,114,633,8,0.122,0.6000000000000001,79.53,12,990,114,633,369,369,66.26,0,0,328.20000000000005,1.9180000000000001,19.4941,15.1570
2006,1,3,15,0,101,590,8,0.122,0.5,80.74,12,1000,101,590,305,305,69.85000000000001,0,0,326.6,1.8860000000000001,15.6350,12.1099
2006,1,3,15,30,111,147,8,0.122,0.30000000000000004,86.28,11,1000,88,515,231,152,73.94,2,0,326.6,1.843,7.5038,5.7774
2006,1,3,16,0,68,426,9,0.122,0.2,95.48,10,1000,68,426,154,154,78.45,0,0,326.90000000000003,1.8,7.3558,5.6177
2006,1,3,16,30,44,270,8,0.122,0.4,100,8,1000,44,270,76,76,83.31,0,0,326.90000000000003,1.764,0.0000,0.0000
2006,1,3,17,0,13,60,7,0.122,0.6000000000000001,100,7,1000,13,60,14,14,88.46000000000001,0,0,332,1.728,0.0000,0.0000
2006,1,3,17,30,0,0,6,0.122,0.4,100,7,1000,0,0,0,0,93.85000000000001,0,0,332,1.692,0.0000,0.0000
2006,1,3,18,0,0,0,6,0.122,0.30000000000000004,100,7,1000,0,0,0,0,99.43,0,0,351.1,1.6560000000000001,0.0000,0.0000
2006,1,3,18,30,0,0,6,0.122,0.30000000000000004,100,6,1000,0,0,0,0,105.16,0,0,351.1,1.624,0.0000,0.0000
2006,1,3,19,0,0,0,6,0.122,0.30000000000000004,100,6,1000,0,0,0,0,111.02,0,0,5.7,1.592,0.0000,0.0000
2006,1,3,19,30,0,0,6,0.122,0.2,100,6,1000,0,0,0,0,116.98,0,0,5.7,1.57,0.0000,0.0000
2006,1,3,20,0,0,0,6,0.122,0.2,100,6,1000,0,0,0,0,123,0,0,10.700000000000001,1.549,0.0000,0.0000
2006,1,3,20,30,0,0,4,0.122,0.2,100,6,1000,0,0,0,0,129.06,0,0,10.700000000000001,1.5310000000000001,0.0000,0.0000
2006,1,3,21,0,0,0,4,0.122,0.2,100,6,1000,0,0,0,0,135.14000000000001,0,0,10.5,1.514,0.0000,0.0000
2006,1,3,21,30,0,0,4,0.122,0.2,100,5,1000,0,0,0,0,141.19,0,0,10.5,1.5,0.0000,0.0000
2006,1,3,22,0,0,0,4,0.122,0.2,100,5,1000,0,0,0,0,147.16,0,0,9.200000000000001,1.487,0.0000,0.0000
2006,1,3,22,30,0,0,4,0.122,0.2,100,5,1000,0,0,0,0,152.96,1,0,9.200000000000001,1.482,0.0000,0.0000
2006,1,3,23,0,0,0,4,0.122,0.2,100,5,1000,0,0,0,0,158.4,1,0,12.5,1.477,0.0000,0.0000
2006,1,3,23,30,0,0,4,0.122,0.2,100,5,1000,0,0,0,0,163.1,1,0,12.5,1.477,0.0000,0.0000
2006,1,4,0,0,0,0,4,0.122,0.30000000000000004,100,5,1000,0,0,0,0,166.27,1,0,23.6,1.477,0.0000,0.0000
2006,1,4,0,30,0,0,4,0.122,0.30000000000000004,100,5,1000,0,0,0,0,166.71,1,0,23.6,1.487,0.0000,0.0000
2006,1,4,1,0,0,0,4,0.122,0.30000000000000004,100,5,1000,0,0,0,0,164.21,1,0,28,1.498,0.0000,0.0000
2006,1,4,1,30,0,0,4,0.122,0.2,100,4,1000,0,0,0,0,159.84,1,0,28,1.5170000000000001,0.0000,0.0000
2006,1,4,2,0,0,0,4,0.122,0.2,100,4,1000,0,0,0,0,154.55,1,0,18.2,1.536,0.0000,0.0000
2006,1,4,2,30,0,0,4,0.122,0.2,100,4,1000,0,0,0,0,148.83,1,0,18.2,1.544,0.0000,0.0000
2006,1,4,3,0,0,0,3,0.122,0.2,99.7,4,1000,0,0,0,0,142.9,1,0,6.9,1.553,0.0000,0.0000
2006,1,4,3,30,0,0,2,0.122,0.2,100,4,1000,0,0,0,0,136.86,1,0,6.9,1.565,0.0000,0.0000
2006,1,4,4,0,0,0,2,0.122,0.2,100,4,1000,0,0,0,0,130.79,1,0,10.9,1.578,0.0000,0.0000
2006,1,4,4,30,0,0,2,0.122,0.2,100,3,1000,0,0,0,0,124.71000000000001,1,0,10.9,1.585,0.0000,0.0000
2006,1,4,5,0,0,0,2,0.122,0.30000000000000004,100,3,1000,0,0,0,0,118.67,1,0,6.6000000000000005,1.593,0.0000,0.0000
2006,1,4,5,30,0,0,2,0.122,0.2,100,3,1000,0,0,0,0,112.69,1,0,6.6000000000000005,1.605,0.0000,0.0000
2006,1,4,6,0,0,0,2,0.122,0.1,100,3,1000,0,0,0,0,106.8,0,0,9.8,1.617,0.0000,0.0000
2006,1,4,6,30,0,0,2,0.122,0.1,100,3,1000,0,0,0,0,101.02,1,0,9.8,1.6320000000000001,0.0000,0.0000
2006,1,4,7,0,0,0,2,0.122,0.1,100,3,1000,0,0,0,0,95.39,1,0,39.7,1.647,0.0000,0.0000
2006,1,4,7,30,0,0,2,0.122,0.1,98.36,3,1000,0,0,0,0,89.94,1,0,39.7,1.657,0.0000,0.0000
2006,1,4,8,0,36,236,3,0.122,0.2,93.24,4,1000,36,236,58,58,84.71000000000001,1,0,71.2,1.668,0.0000,0.0000
2006,1,4,8,30,52,0,3,0.122,0.2,86.97,5,1000,61,413,134,52,79.76,3,0,71.2,1.685,2.4787,1.8894
2006,1,4,9,0,91,3,3,0.122,0.2,82.7,6,1000,77,542,216,92,75.13,3,0,87.7,1.703,4.4937,3.4526
2006,1,4,9,30,121,11,3,0.122,0.1,77.2,7,1000,89,623,293,125,70.9,3,4,87.7,1.73,6.3473,4.9095
2006,1,4,10,0,148,18,3,0.122,0.1,74.48,8,1000,95,693,364,155,67.15,3,4,111.4,1.7570000000000001,8.1308,6.3165
2006,1,4,10,30,171,22,3,0.122,0.1,69.57000000000001,9,1000,101,733,423,180,63.97,3,4,111.4,1.7770000000000001,9.6727,7.5351
2006,1,4,11,0,105,761,4,0.122,0.2,70.2,10,1000,105,761,469,469,61.44,3,4,174.5,1.797,25.6315,20.0020
2006,1,4,11,30,108,778,4,0.122,0.2,65.64,11,1000,108,778,501,501,59.65,3,4,174.5,1.809,27.6770,21.6209
2006,1,4,12,0,108,792,5,0.122,0.30000000000000004,66.37,12,1000,108,792,519,519,58.67,0,0,205.5,1.821,28.8302,22.5334
2006,1,4,12,30,108,793,5,0.122,0.4,66.32000000000001,12,1000,108,793,522,522,58.54,0,0,205.5,1.835,29.0176,22.6813
2006,1,4,13,0,107,786,6,0.122,0.5,69.98,12,1000,107,786,508,508,59.26,0,0,207.5,1.85,28.1263,21.9765
2006,1,4,13,30,104,771,6,0.122,0.5,69.94,12,1000,104,771,480,480,60.81,0,0,207.5,1.855,26.3351,20.5590
2006,1,4,14,0,100,748,7,0.122,0.6000000000000001,72.46000000000001,12,1000,100,748,438,438,63.120000000000005,0,0,202.9,1.861,23.6760,18.4553
2006,1,4,14,30,94,713,7,0.122,0.5,72.44,12,1000,94,713,383,383,66.12,1,0,202.9,1.852,20.2558,15.7513
2006,1,4,15,0,142,63,7,0.122,0.5,74.92,12,1000,87,662,317,164,69.7,3,0,197.5,1.844,8.4183,6.5215
2006,1,4,15,30,76,590,7,0.122,0.4,80.01,11,1000,76,590,241,241,73.79,0,0,197.5,1.827,11.9139,9.1751
2006,1,4,16,0,55,464,8,0.122,0.30000000000000004,89.7,10,1000,63,481,160,149,78.3,7,0,186.8,1.81,7.1211,5.4398
2006,1,4,16,30,44,266,8,0.122,0.30000000000000004,95.91,9,1000,43,321,81,75,83.16,7,4,186.8,1.8,0.0000,0.0000
2006,1,4,17,0,15,0,7,0.122,0.30000000000000004,98.64,8,1000,14,85,16,15,88.31,7,4,185,1.7910000000000001,0.0000,0.0000
2006,1,4,17,30,0,0,7,0.122,0.30000000000000004,98.63,8,1000,0,0,0,0,93.7,7,0,185,1.793,0.0000,0.0000
2006,1,4,18,0,0,0,7,0.122,0.30000000000000004,97.06,8,1000,0,0,0,0,99.28,7,0,183.5,1.796,0.0000,0.0000
2006,1,4,18,30,0,0,7,0.122,0.30000000000000004,100,7,1000,0,0,0,0,105.02,7,0,183.5,1.7870000000000001,0.0000,0.0000
2006,1,4,19,0,0,0,7,0.122,0.30000000000000004,100,7,1000,0,0,0,0,110.88,7,0,183.20000000000002,1.7790000000000001,0.0000,0.0000
2006,1,4,19,30,0,0,6,0.122,0.30000000000000004,100,6,1000,0,0,0,0,116.83,7,0,183.20000000000002,1.774,0.0000,0.0000
